datetime,recordid,login,department,location,ClientIP,clientpublicIP,serverip,requestmethod,requestsize,responsesize,transactionsize,url,refererURL,host,urlcategory,urlsupercategory,urlclass,action,reason,respcode,useragent,threatname,threatcategory,threatclass,appname,appclass,pagerisk,filetype,dlpengine,dlpdictionaries,contenttype,proto,devicehostname,deviceowner,totaltime,cachehit
2024-03-14 10:47:00,4876,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.77,93.184.18.208,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-37,j.okafor,3,TCP_HIT
2024-03-14 10:47:59,4877,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.78,93.184.12.4,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-38,j.okafor,43,TCP_MISS
2024-03-14 10:48:39,4675,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.76,93.184.231.187,GET,2350,0,2350,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-36,a.rivera,44,TCP_MISS
2024-03-14 10:49:01,4878,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.79,93.184.188.233,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-39,j.okafor,6,TCP_HIT
2024-03-14 10:49:59,4879,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.80,93.184.124.47,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-40,j.okafor,104,TCP_MISS
2024-03-14 10:50:59,4880,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.81,93.184.160.73,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-01,j.okafor,66,TCP_MISS
2024-03-14 10:52:00,4881,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.82,93.184.170.230,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-02,j.okafor,54,TCP_MISS
2024-03-14 10:52:39,4413,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.14,93.184.147.15,GET,989,15099,16088,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-14,l.novak,5,TCP_HIT
2024-03-14 10:53:01,4882,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.83,93.184.222.186,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-03,j.okafor,18,TCP_HIT
2024-03-14 10:54:00,4883,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.84,93.184.183.24,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-04,j.okafor,7,TCP_HIT
2024-03-14 10:55:01,4884,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.85,93.184.185.115,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-05,j.okafor,11,TCP_HIT
2024-03-14 10:55:58,4714,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.115,93.184.113.6,GET,2027,40620,42647,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-35,j.okafor,43,TCP_MISS
2024-03-14 10:55:59,4885,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.86,93.184.214.147,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-06,j.okafor,20,TCP_MISS
2024-03-14 10:56:18,4662,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.63,93.184.61.77,GET,930,41322,42252,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-23,s.patel,15,TCP_HIT
2024-03-14 10:57:01,4886,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.87,93.184.18.185,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-07,j.okafor,126,TCP_MISS
2024-03-14 10:58:00,4887,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.88,93.184.15.132,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-08,j.okafor,22,TCP_MISS
2024-03-14 10:59:00,4888,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.89,93.184.31.87,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-09,j.okafor,18,TCP_MISS
2024-03-14 11:01:25,4429,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.30,93.184.36.97,GET,2308,44443,46751,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-30,a.rivera,106,TCP_MISS
2024-03-14 11:01:52,4636,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.37,93.184.102.20,GET,2005,36834,38839,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-37,m.chen,8,TCP_HIT
2024-03-14 11:02:25,4594,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.195,93.184.160.75,GET,2384,2722,5106,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-35,m.chen,1,TCP_HIT
2024-03-14 11:03:06,4511,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.112,93.184.93.30,GET,1550,0,1550,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-32,l.novak,17,TCP_MISS
2024-03-14 11:05:58,4533,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.134,93.184.2.187,GET,715,26047,26762,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-14,s.patel,3,TCP_HIT
2024-03-14 11:06:16,4485,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.86,93.184.45.65,GET,1226,64685,65911,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-06,j.okafor,5,TCP_HIT
2024-03-14 11:06:28,4731,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.132,93.184.111.129,GET,1226,0,1226,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-12,s.patel,30,TCP_MISS
2024-03-14 11:06:52,4705,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.106,93.184.62.214,GET,1444,48375,49819,https://linkedin.com/,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-26,s.patel,32,TCP_MISS
2024-03-14 11:08:47,4590,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.191,93.184.185.165,GET,1265,89371,90636,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-31,j.okafor,39,TCP_MISS
2024-03-14 11:08:59,4679,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.80,93.184.102.177,GET,2031,73463,75494,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-40,s.patel,49,TCP_MISS
2024-03-14 11:09:06,4418,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.19,93.184.1.185,GET,682,70698,71380,https://salesforce.com/search,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-19,l.novak,3,TCP_HIT
2024-03-14 11:09:29,4685,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.86,93.184.109.206,GET,2497,36850,39347,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-06,d.kim,17,TCP_MISS
2024-03-14 11:18:22,4526,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.127,93.184.191.117,GET,1007,6742,7749,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-07,m.chen,38,TCP_MISS
2024-03-14 11:20:43,4571,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.172,93.184.106.114,GET,810,68338,69148,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-12,j.okafor,68,TCP_MISS
2024-03-14 11:20:56,4606,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.7,93.184.1.59,GET,449,40064,40513,https://linkedin.com/search,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-07,s.patel,72,TCP_MISS
2024-03-14 11:22:15,4691,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.92,93.184.77.133,GET,1845,0,1845,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-12,d.kim,20,TCP_MISS
2024-03-14 11:22:32,4696,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.97,93.184.46.214,GET,1575,63445,65020,https://slack.com/api/v2/items,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-17,a.rivera,44,TCP_MISS
2024-03-14 11:23:18,4695,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.96,93.184.211.18,GET,452,61599,62051,https://slack.com/search,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-16,a.rivera,5,TCP_HIT
2024-03-14 11:25:48,4629,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.30,93.184.204.46,GET,621,53175,53796,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-30,s.patel,81,TCP_MISS
2024-03-14 11:26:27,4749,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.150,93.184.142.24,GET,968,14560,15528,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-30,a.rivera,81,TCP_MISS
2024-03-14 11:27:03,4449,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.50,93.184.99.193,GET,1767,13670,15437,https://slack.com/search,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-10,j.okafor,12,TCP_MISS
2024-03-14 11:28:14,4626,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.27,93.184.148.40,GET,1403,66325,67728,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-27,a.rivera,33,TCP_MISS
2024-03-14 11:29:12,4591,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.192,93.184.235.247,GET,2192,859,3051,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-32,m.chen,14,TCP_MISS
2024-03-14 11:29:25,4742,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.143,93.184.158.149,GET,373,6329,6702,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-23,m.chen,57,TCP_MISS
2024-03-14 11:31:10,4388,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.189,93.184.192.138,GET,1906,41535,43441,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-29,d.kim,8,TCP_HIT
2024-03-14 11:31:21,4437,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.38,93.184.17.113,GET,2250,50378,52628,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-38,l.novak,86,TCP_MISS
2024-03-14 11:31:47,4381,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.182,93.184.27.196,GET,445,36754,37199,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-22,a.rivera,5,TCP_MISS
2024-03-14 11:32:40,4616,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.17,93.184.134.32,GET,2048,7968,10016,https://salesforce.com/search,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-17,d.kim,8,TCP_HIT
2024-03-14 11:33:53,4456,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.57,93.184.162.208,GET,850,0,850,https://stackoverflow.com/assets/app.js,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-17,s.patel,13,TCP_HIT
2024-03-14 11:36:45,4487,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.88,93.184.47.103,GET,1535,940,2475,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-08,j.okafor,38,TCP_MISS
2024-03-14 11:37:52,4415,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.16,93.184.218.107,GET,1719,1898,3617,https://linkedin.com/,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-16,j.okafor,190,TCP_MISS
2024-03-14 11:39:48,4612,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.13,93.184.88.250,GET,1003,36112,37115,https://github.com/assets/app.js,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-13,m.chen,233,TCP_MISS
2024-03-14 11:39:50,4434,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.35,93.184.209.139,GET,1125,7555,8680,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-35,l.novak,20,TCP_MISS
